globalid,functional_class,uplift_lof,min_dist_m,buffer_m,source_ctp_class
8e200ece-7205-4d18-8dfb-339af3d2ec69,major_arterial,1.5,1.739,2.0,Arterial Street
f97efe5e-8382-4762-96bb-2b197b2fcfbe,major_arterial,1.5,0.000,2.0,Arterial Street
eb553546-e018-439f-95c4-7f684db8c342,major_arterial,1.5,0.000,2.0,Arterial Street
5af1a69b-5bf0-41bc-934e-7611bec011f9,major_arterial,1.5,1.096,2.0,Arterial Street
7e05db76-5c71-40b5-b167-2b40cc45e027,minor_arterial,1.0,0.000,2.0,Urban Boulevard
f5c737cc-4840-4eee-87ac-1e4a740da5d0,major_arterial,1.5,1.695,2.0,Arterial Street
a3d9cd40-504f-461a-9edc-da75a7026901,major_arterial,1.5,0.000,2.0,Arterial Street
018d28e0-53db-4c9d-934b-b1cead740f9f,expressway_freeway,2.0,0.000,2.0,Skeletal Road
78d05c11-42f1-46e7-9475-0a25741be9d0,expressway_freeway,2.0,0.000,2.0,Skeletal Road
0bfee6ee-34a7-4b14-a86d-3d1c4bd7a216,major_arterial,1.5,0.000,2.0,Arterial Street
a04d19a5-bcdf-4233-9298-41aa7774afc8,major_arterial,1.5,0.000,2.0,Arterial Street
1e15525c-433b-4d35-a5ea-c4ceade7ec3c,major_arterial,1.5,0.000,2.0,Arterial Street
fd87b24c-a9ca-42c1-b838-b8e8e763fee9,minor_arterial,1.0,0.000,2.0,Urban Boulevard
e8a42bd9-2afe-43bb-9ef5-93709f5d87c5,minor_arterial,1.0,0.000,2.0,Industrial Arterial
2e38ac8b-7996-48e5-88c6-0cea8fd4470f,collector,0.5,0.213,2.0,Neighbourhood Boulevard
9e38e60f-407f-4cf7-a230-4c96df05ba1f,major_arterial,1.5,0.000,2.0,Arterial Street
cea10315-32f0-459b-b10b-c5d4c755d63d,major_arterial,1.5,0.000,2.0,Arterial Street
08dcba0e-78ea-4aa3-a2e4-a19310a33dc6,major_arterial,1.5,0.000,2.0,Arterial Street
f1628b68-b0ea-48ca-8f77-ba23811a88b3,major_arterial,1.5,0.000,2.0,Arterial Street
57aaed7b-124f-46fb-94ac-25150b01f69e,major_arterial,1.5,0.000,2.0,Arterial Street
48fe8679-8d8e-4ce7-9e4e-ad8f90d46f05,major_arterial,1.5,0.731,2.0,Arterial Street
1f6e4eb8-a55d-42a2-b02d-067953bd06c0,minor_arterial,1.0,0.000,2.0,Urban Boulevard
fe6e4aa2-859c-446f-a5a6-740e3b2a2805,major_arterial,1.5,0.000,2.0,Arterial Street
a85b46cd-ed86-46a4-b181-94b8663058c5,major_arterial,1.5,0.172,2.0,Arterial Street
ae7b57ab-ce99-44b2-9f03-653bc5611e77,minor_arterial,1.0,0.000,2.0,Urban Boulevard
127f70f2-87cf-4ba3-95bc-b13aee386f0b,major_arterial,1.5,1.493,2.0,Arterial Street
5e6e3ed1-e75b-4f82-a189-81a6127573f6,major_arterial,1.5,1.704,2.0,Arterial Street
f6aa9fc1-b908-4542-aea3-08632af43989,major_arterial,1.5,0.000,2.0,Arterial Street
a8d0fd55-6aab-4686-9fbb-a76f313c1ada,major_arterial,1.5,0.000,2.0,Arterial Street
3a1ad34a-8857-4d44-9987-d3b46a544bf9,major_arterial,1.5,1.090,2.0,Arterial Street
611dc15c-a038-4535-9068-74803537528e,major_arterial,1.5,0.000,2.0,Arterial Street
00c989ca-f8f2-4b0d-8d74-07ef7fabdc47,major_arterial,1.5,0.446,2.0,Arterial Street
73d26b4d-c8a4-4934-b9f9-d00b8eceaded,major_arterial,1.5,0.000,2.0,Arterial Street
b312a582-5328-48a3-8471-f49fb0c87dd7,major_arterial,1.5,0.000,2.0,Arterial Street
35ea694a-fcc5-4716-96aa-9f725eba85b2,expressway_freeway,2.0,0.000,2.0,Skeletal Road
d65dfcfa-58ce-45a1-8713-dad64d06d278,minor_arterial,1.0,1.258,2.0,Urban Boulevard
75322e60-8ce0-4180-9b7d-e3d5642ba0dc,major_arterial,1.5,1.690,2.0,Parkway
07fca59a-84a5-48bc-a7c0-42ce8364735f,major_arterial,1.5,0.000,2.0,Arterial Street
90b864db-00ec-4197-aa3b-9940aa7140e1,minor_arterial,1.0,0.000,2.0,Industrial Arterial
ae4129fd-8424-42a3-bb99-9768ded3a16b,major_arterial,1.5,0.000,2.0,Arterial Street
afe08854-554a-4c7e-bab8-47d5f6e53d12,expressway_freeway,2.0,0.000,2.0,Skeletal Road
cfb69a18-d2cd-49cc-bdee-413ba683b5af,expressway_freeway,2.0,0.000,2.0,Skeletal Road
f2924e8c-82c2-4a12-8315-2dc2a11cb659,major_arterial,1.5,0.000,2.0,Arterial Street
da9183d1-4a43-4233-908e-18d9140c8663,expressway_freeway,2.0,0.000,2.0,Skeletal Road
0281e83a-32e6-4956-96f9-8574b68160a8,expressway_freeway,2.0,0.000,2.0,Skeletal Road
da650ea6-da44-4a3e-b6d3-a5ac5927b367,expressway_freeway,2.0,0.000,2.0,Skeletal Road
d5ee3d66-c97a-4e60-9473-95f40f5e1c01,expressway_freeway,2.0,1.950,2.0,Skeletal Road
b20da719-2c88-410f-9b01-dc407778c0ed,major_arterial,1.5,0.175,2.0,Arterial Street
6ff2ac4e-7560-4d91-9a45-d332d5b66fcb,major_arterial,1.5,0.000,2.0,Arterial Street
915b4bf9-2423-4d2f-afa3-6544b1a5b804,major_arterial,1.5,0.000,2.0,Arterial Street
68f2dd6a-f3f9-4ead-8c5d-4c5693a11cd7,expressway_freeway,2.0,0.000,2.0,Skeletal Road
02dc35e7-c540-4183-bf8a-1f3074d86618,expressway_freeway,2.0,0.000,2.0,Skeletal Road
0a290227-0b57-4506-8350-de9159429131,expressway_freeway,2.0,0.000,2.0,Skeletal Road
647b6352-df7f-47a1-a1e1-a8b0e828b815,major_arterial,1.5,0.457,2.0,Arterial Street
d5fc77b0-0133-4af2-b4ff-dcf96f326fae,major_arterial,1.5,0.000,2.0,Arterial Street
2c54b3aa-0242-4134-9857-cf6613d1ab3d,minor_arterial,1.0,0.000,2.0,Urban Boulevard
f704d68b-8c31-4bb5-980f-9db32e85f02a,major_arterial,1.5,0.000,2.0,Arterial Street
befd85eb-f6d3-4dfa-bc8c-64bcdd8c5cbc,major_arterial,1.5,0.912,2.0,Arterial Street
e6502bf9-f16b-4c4a-8819-cb50326604e0,major_arterial,1.5,0.934,2.0,Arterial Street
b9fdc194-c92f-429e-b3ed-f952c9ea483e,major_arterial,1.5,0.000,2.0,Arterial Street
d3ff3947-3d57-42ab-8827-939582ed4337,major_arterial,1.5,0.000,2.0,Arterial Street
dd281912-7e20-458c-adeb-1eec6a8e2c63,minor_arterial,1.0,0.000,2.0,Industrial Arterial
757fb0c9-86fe-4853-97f0-0629ae3a275d,major_arterial,1.5,0.000,2.0,Arterial Street
b1a52043-031b-4632-8f64-3a9a90e14021,major_arterial,1.5,0.000,2.0,Arterial Street
cd60c995-e03b-453d-85ac-e48dff0b03e1,major_arterial,1.5,0.000,2.0,Arterial Street
f478841b-5d61-433f-a643-3485d695334e,major_arterial,1.5,1.580,2.0,Arterial Street
46f3f834-0a69-4776-9270-58d43c7eba05,major_arterial,1.5,1.680,2.0,Arterial Street
a71f189e-e3f4-4eae-8bed-948c43e79053,major_arterial,1.5,0.000,2.0,Arterial Street
483ac435-a4b1-4759-832d-075bc1a20524,major_arterial,1.5,0.000,2.0,Arterial Street
6618519d-3e16-41ca-b842-c9bc544b6284,expressway_freeway,2.0,1.048,2.0,Skeletal Road
25ac667f-1ce8-4cc8-8877-bf38066ca23c,expressway_freeway,2.0,0.000,2.0,Skeletal Road
876be93b-8fca-4466-9bf0-418e6b9891b2,minor_arterial,1.0,1.730,2.0,Urban Boulevard
5680571f-4ba3-4ffb-9606-863df8b4b4dc,expressway_freeway,2.0,1.886,2.0,Skeletal Road
985bebd8-e903-4417-b610-502f3416a894,major_arterial,1.5,0.000,2.0,Arterial Street
6fc27ab3-3748-47c8-95b7-bd9d50df2c91,expressway_freeway,2.0,0.000,2.0,Skeletal Road
a2e8427f-f395-403f-aaba-43fead7a99cf,major_arterial,1.5,0.000,2.0,Arterial Street
4f570e2d-86cd-4dd4-ab8a-eeb008463725,major_arterial,1.5,0.481,2.0,Arterial Street
d5adc91c-31fa-4c0c-b01b-1e67fa5a79d2,major_arterial,1.5,0.358,2.0,Arterial Street
78c43753-9a81-4ae3-b346-4bcfb714d691,major_arterial,1.5,0.494,2.0,Arterial Street
a258d71d-a605-4630-b9f8-66e1abfa208e,major_arterial,1.5,1.193,2.0,Arterial Street
ecdb2203-3448-4b5e-821e-1685f3a52947,collector,0.5,0.000,2.0,Neighbourhood Boulevard
c34840ae-fce5-4534-bfaf-b25d6aba4be0,major_arterial,1.5,0.000,2.0,Arterial Street
df305c44-e7d7-4e7c-94e3-601c8119bc4d,minor_arterial,1.0,1.643,2.0,Industrial Arterial
c28b9767-0090-4f4e-b061-ca7a810a9571,minor_arterial,1.0,0.000,2.0,Industrial Arterial
df475ed9-3bc5-4737-971b-de991dd1455b,major_arterial,1.5,0.000,2.0,Arterial Street
f4d118c4-80a0-4986-aabe-948f84acd280,major_arterial,1.5,1.828,2.0,Arterial Street
e87be693-ac36-4c34-8352-9fab9341989b,major_arterial,1.5,0.000,2.0,Arterial Street
711b544e-5050-4ae6-a00f-0c516433efa5,major_arterial,1.5,1.743,2.0,Arterial Street
7bc1d07e-6b62-4298-ab9f-6b07af294b17,major_arterial,1.5,0.000,2.0,Arterial Street
835f94c8-caf8-4d9a-94e3-c8ad575090a8,major_arterial,1.5,1.686,2.0,Arterial Street
699a4b7c-ea81-42ae-a524-9eea30236dc9,expressway_freeway,2.0,0.000,2.0,Skeletal Road
98b40940-b860-4e05-be6e-40ac6c6d952c,expressway_freeway,2.0,1.517,2.0,Skeletal Road
74647f79-f814-4605-95d0-16521c00eb04,expressway_freeway,2.0,1.564,2.0,Skeletal Road
248295ce-52c5-401f-834d-34dda01ff130,minor_arterial,1.0,0.000,2.0,Industrial Arterial
16e4294e-599e-4795-8221-f715b1f51d8e,minor_arterial,1.0,0.000,2.0,Industrial Arterial
b55a0f12-e4b4-42d4-8be8-080aadfe247f,minor_arterial,1.0,0.000,2.0,Industrial Arterial
ea0434e1-2b31-430d-a5d7-2fa32136a4b5,minor_arterial,1.0,1.187,2.0,Industrial Arterial
a1d6e106-00f5-46b0-8bea-75960239a3c3,minor_arterial,1.0,0.000,2.0,Industrial Arterial
02d34b9c-4edf-4c98-b2d6-fa1878bc5af1,major_arterial,1.5,0.000,2.0,Parkway
e98bd803-4491-45b7-a899-a439b4a3faf6,major_arterial,1.5,0.000,2.0,Parkway
f33cfa0a-3542-44e7-bb7b-3d7fd07cd84a,major_arterial,1.5,0.000,2.0,Arterial Street
e15bd1f7-ab59-4b41-a756-0d7a93b185b2,major_arterial,1.5,0.000,2.0,Arterial Street
dbb5bd24-c93b-4925-b912-64a7588374b3,major_arterial,1.5,0.397,2.0,Arterial Street
98d1306c-9ef1-48d4-a17b-efce33a59078,major_arterial,1.5,0.397,2.0,Arterial Street
b43548ed-993f-4d2e-a917-84319c46d9e9,major_arterial,1.5,0.000,2.0,Arterial Street
625e3045-9dc3-4f8c-aad4-7d7935206ed3,major_arterial,1.5,0.000,2.0,Arterial Street
112623e0-3325-4c41-aeeb-ad709a0f054a,major_arterial,1.5,0.000,2.0,Arterial Street
857bcf27-1b85-42a8-9c7d-ee36af8fb92d,major_arterial,1.5,0.000,2.0,Arterial Street
4fc6fe15-f7fc-4f5d-ae2c-92aad4a944ba,major_arterial,1.5,0.000,2.0,Arterial Street
8376494b-c54a-45f2-ac25-c862a41473a6,major_arterial,1.5,0.000,2.0,Arterial Street
8e092b83-860f-492d-8d26-fdd833be7893,major_arterial,1.5,1.826,2.0,Arterial Street
d315f925-32e6-431e-a7e5-e204b70fb82a,major_arterial,1.5,0.686,2.0,Arterial Street
5840883f-1e25-4595-86c1-1a03004b7b51,major_arterial,1.5,0.000,2.0,Arterial Street
e064c4c2-862a-4b8d-9ab2-98d09e58a911,major_arterial,1.5,0.000,2.0,Arterial Street
cb5f9f68-c8c1-44c1-aa0d-381e817dac80,major_arterial,1.5,0.875,2.0,Arterial Street
566b6bb4-d937-4af2-a9ed-275ba6a8b2eb,major_arterial,1.5,1.231,2.0,Arterial Street
36452ea5-798e-4e14-85f2-e1ce21a0e911,major_arterial,1.5,0.875,2.0,Arterial Street
c461f64d-5cba-4501-aa28-3b15b37839ec,major_arterial,1.5,0.000,2.0,Arterial Street
24a25487-3e98-4bf3-8429-e96f851e4f91,expressway_freeway,2.0,0.000,2.0,Skeletal Road
8e367e5f-d0cb-4c78-9a94-99b528a64470,major_arterial,1.5,0.000,2.0,Arterial Street
0b182130-7187-462c-b24f-42f00c2e4f28,major_arterial,1.5,0.000,2.0,Arterial Street
c1b94f3d-99b4-47ea-b815-4392f8cf2270,major_arterial,1.5,0.000,2.0,Arterial Street
d668f6ff-2e8f-46d6-87e8-4876be59cbe7,major_arterial,1.5,0.000,2.0,Arterial Street
135cfbdb-2d55-4532-960c-f60b1df5c3d1,major_arterial,1.5,0.548,2.0,Arterial Street
f3e1ef0b-1504-41e1-bb98-6a7486a014c8,major_arterial,1.5,0.000,2.0,Arterial Street
48506684-cc1d-46aa-b211-265f328f739c,major_arterial,1.5,1.555,2.0,Arterial Street
c618ca9f-1467-45f5-95f3-9e060ebfaf0d,minor_arterial,1.0,1.143,2.0,Urban Boulevard
72368b3d-ce0d-4d4a-8c27-230d114d2e02,collector,0.5,0.000,2.0,Neighbourhood Boulevard
546c63c3-bf88-4cde-9efc-69ce06c8eafb,major_arterial,1.5,0.000,2.0,Arterial Street
5f13a518-1990-49e3-a11e-40e1f1aee668,major_arterial,1.5,0.000,2.0,Arterial Street
8d312784-70c7-4662-b763-27933757e3bd,major_arterial,1.5,0.000,2.0,Arterial Street
548c00a1-1c25-4d67-a84f-9ce5ccc3f1c8,major_arterial,1.5,0.000,2.0,Arterial Street
66aab785-a79e-4e7a-9525-04a567b8b792,major_arterial,1.5,0.000,2.0,Arterial Street
99781ffa-0a1d-4167-8e18-631b2c1f5e87,major_arterial,1.5,0.341,2.0,Arterial Street
34963466-2664-4e90-9eb6-1b4dd367049b,major_arterial,1.5,0.000,2.0,Arterial Street
c68e07fd-0ed1-4538-8617-b21d859f66b6,major_arterial,1.5,0.000,2.0,Arterial Street
55b16670-24e1-4541-a307-a306fefa1887,major_arterial,1.5,1.031,2.0,Arterial Street
72147623-1a4b-4d02-bc40-e17fdbe25420,major_arterial,1.5,0.000,2.0,Arterial Street
cc468eec-6052-4b54-afe3-08fe44b4ba6d,minor_arterial,1.0,0.000,2.0,Industrial Arterial
68af67d4-6d7d-42ea-ad54-b00489852ffd,major_arterial,1.5,1.666,2.0,Arterial Street
9cf6ef87-98fb-49e6-b538-78c625bf86f5,major_arterial,1.5,0.815,2.0,Arterial Street
59c4aa07-b57b-493b-a900-045cfb4582fa,major_arterial,1.5,0.650,2.0,Arterial Street
1885a55c-137e-4f22-bf65-c10d8c3af028,major_arterial,1.5,0.000,2.0,Arterial Street
696fb54f-a639-4b1c-bf66-dec5baf6c15c,major_arterial,1.5,0.000,2.0,Arterial Street
8f00e1b6-9a42-4cc6-afc9-bce3bc1f6ff0,major_arterial,1.5,0.000,2.0,Arterial Street
84ec6629-0926-48fe-9796-84371e1865b8,major_arterial,1.5,1.257,2.0,Arterial Street
db79baa0-f3b0-4477-8304-78269e02fe0e,major_arterial,1.5,0.000,2.0,Arterial Street
795c3408-1774-42f4-8eb5-a7740962723f,major_arterial,1.5,0.000,2.0,Arterial Street
2e19c4f8-b5ce-47ba-8010-dcf119de2b42,major_arterial,1.5,0.000,2.0,Arterial Street
16f2beed-7a6a-4d01-b348-974d5ecc201d,major_arterial,1.5,0.000,2.0,Arterial Street
9817507a-8ecb-4d6b-a3a0-4dc19ce388da,major_arterial,1.5,0.000,2.0,Arterial Street
2e0a8572-f353-4399-a891-96b22eaee786,major_arterial,1.5,0.000,2.0,Arterial Street
149d5fbf-9e9b-4363-a31a-a237a9b042d1,major_arterial,1.5,0.948,2.0,Arterial Street
0d096368-4a75-4437-8a3c-c7fbaef4f9c5,major_arterial,1.5,0.492,2.0,Parkway
69703647-df92-4f3a-af01-53ca08fa2dc7,major_arterial,1.5,0.685,2.0,Arterial Street
aef82392-9ebd-4ba2-9a07-b4a5ae2f04f4,major_arterial,1.5,0.000,2.0,Arterial Street
0abff807-d9e4-41b3-a30f-1f96b3b21c98,major_arterial,1.5,0.000,2.0,Arterial Street
9f6c1666-65d9-48da-b07f-7d800f0880bc,major_arterial,1.5,0.000,2.0,Arterial Street
c2182c29-e621-4295-a135-eac7765efc6f,major_arterial,1.5,0.000,2.0,Arterial Street
5c6a3d4f-804f-40aa-ad49-904a09b05699,expressway_freeway,2.0,0.000,2.0,Skeletal Road
74c56e9e-ea4f-4dd0-87f3-43507b122224,major_arterial,1.5,0.000,2.0,Arterial Street
d70b0bf6-e055-4776-91ac-94871f03d9e5,minor_arterial,1.0,0.000,2.0,Urban Boulevard
48fe058e-3639-458f-9927-b674a46c0772,minor_arterial,1.0,0.000,2.0,Urban Boulevard
edc18906-ec63-40b2-8ccf-52c60c4972a1,minor_arterial,1.0,1.168,2.0,Urban Boulevard
0a4d3028-f58e-46db-b651-918c001e8f7c,minor_arterial,1.0,1.256,2.0,Urban Boulevard
c5cc526e-b65a-4ccd-a99a-b69b1c6feb2d,major_arterial,1.5,0.000,2.0,Arterial Street
87d3592c-1322-4dc1-99de-0d36c8db3e0a,major_arterial,1.5,0.140,2.0,Arterial Street
4cb57d5f-2604-40e2-a878-4762914550d6,major_arterial,1.5,0.127,2.0,Arterial Street
7487aea9-8e10-41ca-868f-e4985969cf6b,major_arterial,1.5,0.297,2.0,Arterial Street
fb20091c-aad3-4734-8006-63dd4d850a3a,major_arterial,1.5,0.269,2.0,Arterial Street
e8ff3b0d-0da7-4e92-85c8-ee60c9c9aafc,major_arterial,1.5,0.000,2.0,Arterial Street
d01a926a-cfcb-4b2a-a266-160065f90daa,minor_arterial,1.0,0.000,2.0,Urban Boulevard
878a6d2e-f947-47a1-8d54-4fcf2877e934,major_arterial,1.5,0.000,2.0,Arterial Street
fce3675c-17dd-4cf1-8761-843a0c3c55e6,expressway_freeway,2.0,0.000,2.0,Skeletal Road
828d6425-bbe4-4019-be3f-82f1521d3801,major_arterial,1.5,0.000,2.0,Arterial Street
de2e8016-f6a1-4de6-a13a-e9cb3246b8ea,major_arterial,1.5,0.000,2.0,Arterial Street
bc1751f1-1ea0-4da3-9c2d-f3e611ac10e6,minor_arterial,1.0,0.000,2.0,Urban Boulevard
0e57c447-d0ce-4a79-9d2b-d0ac53e8f449,major_arterial,1.5,0.000,2.0,Arterial Street
1b69dba9-53e1-4057-a2d6-67b2428d59df,major_arterial,1.5,0.436,2.0,Arterial Street
caf80828-de8a-4b7c-902f-ae7768c845f3,minor_arterial,1.0,0.762,2.0,Industrial Arterial
36e98749-9dc3-4fd3-b3d6-77ca5b0f652a,minor_arterial,1.0,0.000,2.0,Industrial Arterial
207cb6e0-d422-4e1c-841f-ee27bc57333d,minor_arterial,1.0,0.739,2.0,Industrial Arterial
70e17d46-449a-4ef6-a5ba-c0128f0799d8,minor_arterial,1.0,0.881,2.0,Industrial Arterial
023eb780-55e9-4122-ad4a-8bc5aaeb5680,minor_arterial,1.0,0.735,2.0,Industrial Arterial
0a69e3b9-568f-4040-afce-ba0c251a8ea0,minor_arterial,1.0,0.885,2.0,Industrial Arterial
ea93ea99-8778-40e8-abc5-d12d63c1d633,expressway_freeway,2.0,1.048,2.0,Skeletal Road
e5e7536c-1990-444d-a5e0-75ae71e2f217,expressway_freeway,2.0,1.699,2.0,Skeletal Road
829d0a5f-f09f-4a38-ad31-9a5a17f99054,major_arterial,1.5,1.154,2.0,Arterial Street
7ff7ef4b-3fff-4a58-9441-0196ec98eb22,major_arterial,1.5,1.076,2.0,Arterial Street
5afcad4e-11de-481a-b4f4-7dae52001d9f,major_arterial,1.5,0.000,2.0,Arterial Street
28bfebcf-2aba-44eb-a8e4-f55220f88682,major_arterial,1.5,1.056,2.0,Arterial Street
cd87f98e-3287-418b-8988-9e259fbe99ed,major_arterial,1.5,0.986,2.0,Arterial Street
12497830-04a6-4372-98e6-a3d2385c3f08,major_arterial,1.5,1.517,2.0,Arterial Street
e0031948-64c4-452a-86b2-938896fad1f0,major_arterial,1.5,0.000,2.0,Arterial Street
9d8bb1aa-5c55-4165-b52b-13e62052eb40,major_arterial,1.5,0.594,2.0,Arterial Street
e424e297-7749-4a23-ab98-b484c31a09ff,major_arterial,1.5,0.663,2.0,Arterial Street
a2bd4f75-3100-406d-9e36-fb0f3ae8ae73,minor_arterial,1.0,0.000,2.0,Industrial Arterial
6e89c221-8160-47e3-97d6-00f8999a40f6,minor_arterial,1.0,1.691,2.0,Industrial Arterial
69774fcc-4ed2-4c53-a9a7-898e0c1485d5,minor_arterial,1.0,1.360,2.0,Industrial Arterial
7220b8b3-f27e-4db7-b1da-6c76d96538bd,minor_arterial,1.0,1.355,2.0,Industrial Arterial
0a80a5d6-f797-45a2-bc86-a69bd05b4e44,minor_arterial,1.0,0.000,2.0,Industrial Arterial
70798233-6a8e-468c-b9f5-83403d6d9d62,major_arterial,1.5,0.000,2.0,Arterial Street
247f6de8-3105-4e4b-9d92-a4e77303754f,major_arterial,1.5,0.000,2.0,Arterial Street
7361bead-807e-46b9-9a00-5de3d56cb417,major_arterial,1.5,0.000,2.0,Arterial Street
c2eacc29-f948-46d5-9e4b-012446bdb898,expressway_freeway,2.0,0.000,2.0,Skeletal Road
5e63e1f6-a761-494a-90e4-ac49a2b268ae,expressway_freeway,2.0,0.000,2.0,Skeletal Road
17b77844-7893-471f-8a22-33c4de1e162d,major_arterial,1.5,1.828,2.0,Arterial Street
d84a1671-2a02-48b3-b3ca-8ec0a1d834cb,major_arterial,1.5,0.000,2.0,Arterial Street
b25ff904-865d-4bc0-a533-4130a463e08d,expressway_freeway,2.0,0.000,2.0,Skeletal Road
f7984af7-bf51-4851-b4ee-225e265debd9,major_arterial,1.5,0.716,2.0,Arterial Street
2908eac4-10b2-40f0-b44b-483632aec433,minor_arterial,1.0,0.000,2.0,Urban Boulevard
fbb0fb10-acc3-4215-b61c-fedc3948ebf4,major_arterial,1.5,0.000,2.0,Arterial Street
7f2af8fd-fe1e-4763-ae8c-560a3bba6813,major_arterial,1.5,0.000,2.0,Arterial Street
6d2435eb-5ed8-41ae-9525-fefa5d01a5d8,major_arterial,1.5,0.000,2.0,Arterial Street
7864c1e8-0c58-4105-8f1d-81bcad2e6d4b,major_arterial,1.5,0.000,2.0,Arterial Street
ea4d17c1-922f-4e53-a709-e23769409d3d,major_arterial,1.5,0.596,2.0,Arterial Street
b413bbdf-9581-4301-98a2-5ad9c091d07d,major_arterial,1.5,0.000,2.0,Arterial Street
b5952005-aff1-451d-b10b-785f3a1efc21,major_arterial,1.5,0.000,2.0,Arterial Street
90a245b7-b8a2-4fa4-a48a-9571ac6e0e59,major_arterial,1.5,0.000,2.0,Arterial Street
772849b9-11ca-484f-9a96-0b596965c4bb,minor_arterial,1.0,0.000,2.0,Industrial Arterial
55b4bcd3-eac9-40b6-b898-cf26a14f4500,major_arterial,1.5,0.000,2.0,Arterial Street
7132e6df-26cf-43f3-a5fa-907b94d82f26,major_arterial,1.5,0.000,2.0,Arterial Street
d35050d4-7aee-4b61-96ce-762c5aa5f189,major_arterial,1.5,0.000,2.0,Arterial Street
5fc3981a-31b5-4663-b95e-168747ee45fa,major_arterial,1.5,1.255,2.0,Arterial Street
7d4789be-67ab-440e-87bc-653a140bbcc1,major_arterial,1.5,0.000,2.0,Arterial Street
94d06220-aa33-4638-b85c-0da51033a79d,major_arterial,1.5,0.000,2.0,Arterial Street
b543af93-b0a0-46e3-97d0-2bd7e874aafa,major_arterial,1.5,1.620,2.0,Arterial Street
0229dce6-1436-41fe-882c-2e195d51df2f,major_arterial,1.5,1.247,2.0,Arterial Street
8c86a140-7c17-45c2-9616-5b8074c12d06,major_arterial,1.5,1.234,2.0,Arterial Street
893bb711-13b5-4a6b-b1d3-ad23bdf59bf3,major_arterial,1.5,0.000,2.0,Arterial Street
1f9b54ac-5092-4766-ade0-1ffbb3feb109,major_arterial,1.5,0.000,2.0,Arterial Street
56dd5160-ad1e-4db4-bcbf-4e049e72af74,major_arterial,1.5,0.000,2.0,Arterial Street
f994287c-d6c8-4168-9f1e-6bb5494c3bed,major_arterial,1.5,0.000,2.0,Arterial Street
f4c4ef97-514e-4e0e-81f6-77512ec27a83,major_arterial,1.5,0.000,2.0,Arterial Street
8203d577-c248-414f-a4a2-1b12e0721015,major_arterial,1.5,0.000,2.0,Arterial Street
8029ac1f-457f-42ff-b7a2-7697ba1c4a72,major_arterial,1.5,0.000,2.0,Arterial Street
fe36bd3e-d667-489d-973f-870634574188,major_arterial,1.5,0.000,2.0,Arterial Street
69243b9b-4098-40e9-836f-a3962d5f19aa,major_arterial,1.5,0.328,2.0,Arterial Street
9a3713a8-eecb-46ea-b49c-992ba8698fc9,major_arterial,1.5,1.670,2.0,Arterial Street
734a20ee-32de-487c-bd16-2343c8ddfb08,major_arterial,1.5,1.616,2.0,Arterial Street
6f27e360-248c-465c-9062-2796096ae410,expressway_freeway,2.0,0.000,2.0,Skeletal Road
33f47a55-8967-48bb-98a7-60d782ea3bd6,major_arterial,1.5,0.000,2.0,Arterial Street
4a3fc2b4-2570-433a-a525-ab8a7d04ff69,major_arterial,1.5,1.039,2.0,Parkway
76bd5394-33ee-4859-ae69-7c07a9e2cdc0,major_arterial,1.5,0.945,2.0,Parkway
47b6e77c-e2a0-4f48-9e9c-ba906579ca92,major_arterial,1.5,0.000,2.0,Arterial Street
5eaf45b4-b636-4b3c-a649-6d9ab12d85a1,major_arterial,1.5,1.618,2.0,Arterial Street
6b51f598-eed3-4cfc-8805-764778ff4445,major_arterial,1.5,0.000,2.0,Arterial Street
3a799863-5426-4591-b236-54d5d804e3cf,expressway_freeway,2.0,0.000,2.0,Skeletal Road
6ddb7b9b-9729-425b-9f65-ee693c6c908a,major_arterial,1.5,0.000,2.0,Arterial Street
68bb58ea-30c4-496a-854e-86453868a772,minor_arterial,1.0,1.397,2.0,Industrial Arterial
a5d498f0-ab34-40e9-96c5-931bfd6ddb6d,major_arterial,1.5,0.000,2.0,Arterial Street
455f87c4-eb1d-4bde-be60-9a7a64638d27,major_arterial,1.5,0.000,2.0,Arterial Street
35cbd820-bd93-42f7-87d4-1858c7860786,major_arterial,1.5,1.057,2.0,Arterial Street
ec59142d-11b6-47e6-b7b5-34bfe109b14f,expressway_freeway,2.0,1.444,2.0,Skeletal Road
447bf4eb-87ac-43bf-a1ae-d9cf3b6d3ce8,major_arterial,1.5,0.000,2.0,Arterial Street
e70ff905-f971-4c61-b969-3500bcf30f9b,major_arterial,1.5,0.000,2.0,Arterial Street
2174b975-1a0d-4849-915c-8799ef888a3a,major_arterial,1.5,0.000,2.0,Arterial Street
72a50470-1dcf-47e8-8022-5208ca528e14,minor_arterial,1.0,0.000,2.0,Industrial Arterial
518d1982-fb7e-45fe-bbff-4b1fd34f81b7,major_arterial,1.5,0.000,2.0,Arterial Street
ad8ba25f-1ae3-4d65-a7ea-5269a94efba1,minor_arterial,1.0,0.252,2.0,Urban Boulevard
b6c58490-f01a-4f79-bc0e-cdfffa6efaa5,major_arterial,1.5,0.000,2.0,Arterial Street
7a9ef52b-7bc5-4c9d-b8ea-f6d9b8035402,minor_arterial,1.0,0.000,2.0,Urban Boulevard
60741aaf-a81a-413a-85b8-eafc21867e10,minor_arterial,1.0,0.000,2.0,Urban Boulevard
